# ------------ Start Activity -------------

##== Send verification request step two ===============================================================================================================##
"Finish";"Finish"
"Thank you";"Thank you"
"DOCUMENT_UPLOAD_SUCCESSFULLY";"Your verification request has been successfully sent. We will review your request and will notify you once the review process is completed."
"Okay";"Okay"
##== Deny and Verify ==================================================================================================================================##
"Notice";"Notice"
"Do you want to verify this member?"
"Please tell the user why you're unverifying this member?";"Please tell the user why you're unverifying this member?"
"Please tell the user why you're denying this member?";"Please tell the user why you're denying this member?"
"Please select reason";"Please select reason"
"Please enter the reason";"Please enter the reason"
"Other reason";"Other reason"
"Unverify and send the message";"Unverify and send the message"
"Deny and send the message";"Deny and send the message"
"Warning";"Warning"
"UNVERIFIED_PROFILE_CHANGE_DESCRIPTION";"Changing this information will revoke your \"Verified\" status. You will need to submit another verification request if you want to become a Verified member in the future."
"Continue";"Continue"
"Change status!";"Change status!"

############### =============== System email and notification =============== ######################
##== Notification and feed ============================================================================================================================##
"Your {item:$object:profile} has been verified.";"Your {item:$object:profile} has been verified."
"Your {item:$object:profile} has been denied.";"Your {item:$object:profile} has been denied."
"Your {item:$object:profile} has been unverified.";"Your {item:$object:profile} has been unverified."
"{item:$object} is verified.";"{item:$object} is verified."
"ADMIN_ACTIVITY_TYPE_SLPROFILEVERIFY_VERIFY";"When a user (subject) send verification document."
"_ACTIVITY_ACTIONTYPE_SLPROFILEVERIFY_VERIFY";"When I is verified."
"ACTIVITY_TYPE_SLPROFILEVERIFY_DENY";"When I am unapproved for verification."
"ACTIVITY_TYPE_SLPROFILEVERIFY_UNVERIFY";"When I am unverified."
"ACTIVITY_TYPE_SLPROFILEVERIFY_VERIFY";"When I am verified."


# slprofileverify_verified
"_EMAIL_SLPROFILEVERIFY_VERIFIED_TITLE";"Profile member is verified"
"_EMAIL_SLPROFILEVERIFY_VERIFIED_DESCRIPTION";"This email is sent to member when their profile has been verified."
"_EMAIL_SLPROFILEVERIFY_VERIFIED_SUBJECT";"Your profile has been verified."
"_EMAIL_SLPROFILEVERIFY_VERIFIED_BODY";"
[header]
Your profile has been verified by Site Admin. Please click on the below link to see the verified badge on your profile picture.
Link detail: http://[host][sender_link]
[footer]"

# slprofileverify_unverified
"_EMAIL_SLPROFILEVERIFY_UNVERIFIED_TITLE";"Profile member is unverified"
"_EMAIL_SLPROFILEVERIFY_UNVERIFIED_DESCRIPTION";"This email is sent to member when their profile has been unverified."
"_EMAIL_SLPROFILEVERIFY_UNVERIFIED_SUBJECT";"Your profile has been unverified."
"_EMAIL_SLPROFILEVERIFY_UNVERIFIED_BODY";"
[header]
Your supplied document has been unverified by Site Admin because of the below reason:
[sender_messages]
For further information, please contact site Admin: http://[host][sender_link]
[footer]"

# slprofileverify_denied
"_EMAIL_SLPROFILEVERIFY_DENIED_TITLE";"Profile member is denied"
"_EMAIL_SLPROFILEVERIFY_DENIED_DESCRIPTION";"This email is sent to member when their profile has been denied."
"_EMAIL_SLPROFILEVERIFY_DENIED_SUBJECT";"Your profile has been denied."
"_EMAIL_SLPROFILEVERIFY_DENIED_BODY";"
[header]
Your supplied document has been denied by Site Admin because of the below reason:
[sender_messages]
For further information, please contact site Admin: http://[host][sender_link]
[footer]"

# slprofileverify_change_profile
"_EMAIL_SLPROFILEVERIFY_CHANGE_PROFILE_TITLE";"Profile member is change"
"_EMAIL_SLPROFILEVERIFY_CHANGE_PROFILE_DESCRIPTION";"This email is sent to member when their profile has been unverified."
"_EMAIL_SLPROFILEVERIFY_CHANGE_PROFILE_SUBJECT";"Your profile has been change."
"_EMAIL_SLPROFILEVERIFY_CHANGE_PROFILE_BODY";"
[header]
Your supplied document has been unverified by Site Admin because of the below reason:
<ul style='list-style: square inside none;'>
    <li>Your profile is change!</li>
</ul>
For further information, please contact site Admin: http://[host][sender_link]
[footer]"

# slprofileverify_request
"_EMAIL_SLPROFILEVERIFY_REQUEST_TITLE";"Profile verify send request Admin"
"_EMAIL_SLPROFILEVERIFY_REQUEST_DESCRIPTION";"This is the email that gets sent to Admin Group when member send verification request."
"_EMAIL_SLPROFILEVERIFY_REQUEST_SUBJECT";"[sender_title] has sent verification request"
"_EMAIL_SLPROFILEVERIFY_REQUEST_BODY";"
[header]
[sender_title] has sent verification request. Please click the following link to view it.http://[host][sender_link]
[footer]"

# slprofileverify_sending_verify
"_EMAIL_SLPROFILEVERIFY_SENDING_VERIFY_TITLE";"Profile verify send document"
"_EMAIL_SLPROFILEVERIFY_SENDING_VERIFY_DESCRIPTION";"This is the email that gets sent to a member when they sending the verification document."
"_EMAIL_SLPROFILEVERIFY_SENDING_VERIFY_SUBJECT";"Thanks for sending the verification document."
"_EMAIL_SLPROFILEVERIFY_SENDING_VERIFY_BODY";"
[header]
Thanks for sending the verification document. We're reviewing it now.
[footer]"

# -------- End Slprofileverify -------

# -------- Start Social Connect -------
"Social Connect";"Social Connect"
"SOCIAL_CONNECT";"Social Connect"
"SOCIAL_CONNECT_PROVIDER_DESC";"Social Connect Providers."
"ACCOUNT_LINK_DESCRIPTION";"Link a user’s multiple social identities to a single account on your site and provides increased login flexibility on future visits."
"SOCIAL_CONNECT_GLOBAL_DESC";"These settings will be applied for all members on your network!"
"Sign In or %1$sJoin%2$s";"Sign In or %1$sJoin%2$s"
"Sign In";"Sign In"
"Join";"Join"
"If you already have an account, please enter your details below. If you don't have one yet, please <a href='%s'>sign up</a> first.";"If you already have an account, please enter your details below. If you don't have one yet, please <a href='%s'>sign up</a> first."
"Email %1s already exists, please enter your details below to login or click %2s to connect 2 accounts or click %3s to create a separate account.";"Email %1s already exists, please enter your details below to login or click %2s to connect 2 accounts or click %3s to create a separate account."
"Member Sign In";"Member Sign In"
"Email Address";"Email Address"
"Password";"Password"
"Or Sign In Using";"Or Sign In Using"
"<span><a href='%s'>Forgot Password?</a></span>";"<span><a href='%s'>Forgot Password?</a></span>"
"Member Sign In";"Member Sign In"
"Remember Me";"Remember Me"
"Sign In";"Sign In"
"Login Using";"Login Using"
"Sign-Up Using";"Sign-Up Using"
"Please check mail %s to get verify code and confirm following form to synchronize your account.";"Please check mail %s to get verify code and confirm following form to synchronize your account."
"Verify Code";"Verify Code"
"Code";"Code"
"Please install or enable Social Bridge plugin!";"Please install or enable Social Bridge plugin!"
"Disconnect";"Disconnect"
"Connect to %s";"Connect to %s"
"Your Accounts";"Your Accounts"
"Account Linking";"Account Linking"
"Delete Linking";"Delete Linking"
"Are you sure you want to delete linking?";"Are you sure you want to delete linking?"
"cancel";"cancel"
"or ";"or "
"Delete linking successfully.";"Delete linking successfully."
"Sign in %s";"Sign in %s"
"More";"More"
"Hide";"Hide"

"_SOCIAL_CONNECT_ACCOUNT_DESCRIPTION";"description ..."

# core_welcome
"_EMAIL_SOCIALCONNECT_AUTOPASSWORD_TITLE";"Social Connect Auto Password Generated!"
"_EMAIL_SOCIALCONNECT_AUTOPASSWORD_DESCRIPTION";"This is the email that gets sent when a member signs up via Social Connect if random password is created."
"_EMAIL_SOCIALCONNECT_AUTOPASSWORD_SUBJECT";"An random password is generated!"
"_EMAIL_SOCIALCONNECT_AUTOPASSWORD_BODY";"[header]

Hello [recipient_title], 

A random password [random_password] is generated and associate with your account. 
You can changed your password here [object_link]

[footer]"

#verify code
"_EMAIL_SOCIALCONNECT_VERIFY_CODE_TITLE";"Social Connect Verify Code!"
"_EMAIL_SOCIALCONNECT_VERIFY_CODE_DESCRIPTION";"This is the email that gets sent when a member signs up via Social Connect if identity exists."
"_EMAIL_SOCIALCONNECT_VERIFY_CODE_SUBJECT";"Verify code is generated!"
"_EMAIL_SOCIALCONNECT_VERIFY_CODE_BODY";"[header]

To synchronize your email with your account, please copy the following code: [verify_code]

[footer]"
# -------- End Social Connect -------

# -------- Start Social Bridge -------
"SOCIALBRIDGE_ADMIN_SETTINGS_FACEBOOK_DESCRIPTION";"You can now integrate SocialEngine to Facebook. To do so, create an Application through the <a href=""%1$s"" target=""_blank"">Facebook Developers</a> page."
"SOCIALBRIDGE_ADMIN_SETTINGS_TWITTER_DESCRIPTION";"You can now integrate SocialEngine
to Twitter. To do so, create an Application through the
<a href=""%1$s"" target=""_blank"">Twitter Developers</a> page."
"SOCIALBRIDGE_ADMIN_SETTINGS_LINKEDIN_DESCRIPTION";"You can now integrate SocialEngine
to Linkedin. To do so, create an Application through the
<a href=""%1$s"" target=""_blank"">Linkedin Developers</a> page."
"Some invitations were added to queue!";"Some invitations were added to queue!"
"We'll import your address book to suggest connections and help you manage your contacts. And we won't store your password or email anyone without your permission.";"We'll import your address book to suggest connections and help you manage your contacts. And we won't store your password or email anyone without your permission."
"Your contacts are safe with us!";"Your contacts are safe with us!"
"Social Bridge";"Social Bridge"
"Connections";"Connections"
"Connect to %s";"Connect to %s"
"Connected as";"Connected as"
"Are you sure you want to disconnect this account?";"Are you sure you want to disconnect this account?"
"Click here";"Click here"
" to disconnect.";" to disconnect."
# -------- End Social Bridge  -------

# -------- Start Storage -------
# Flash Uploader
"File Upload";"File Upload"
"To enable the embedded uploader, unblock it in your browser and refresh (see Adblock).";"To enable the embedded uploader, unblock it in your browser and refresh (see Adblock)."
"To enable the embedded uploader, enable the blocked Flash movie (see Flashblock).";"To enable the embedded uploader, enable the blocked Flash movie (see Flashblock)."
"A required file was not found, please be patient and we will fix this.";"A required file was not found, please be patient and we will fix this."
"To enable the embedded uploader, install the latest Adobe Flash plugin.";"To enable the embedded uploader, install the latest Adobe Flash plugin."
"Clear List";"Clear List"

"Click ""Browse..."" to select the file you would like to upload.";"Click ""Browse..."" to select the file you would like to upload."
"Upload a Photo:";"Upload a Photo:"
"Add Photos";"Add Photos"
"_STORAGE_UPLOAD_DESCRIPTION";"Click ""Add Photos"" to select one or more photos from your computer. After you have selected the photos, they will begin to upload right away. When your upload is finished, click the button below your photo list to save them to your album."

"ITEM_TYPE_STORAGE_FILE";"Files"


"STORAGE_VIEWS_ADMIN_SERVICES_INDEX_DESCRIPTION";"View and manage storage
system services. The storage system is used to handle file uploads for your
site. You can configure this to use Amazon's S3 or CloudFront service or any
CDN that uses FTP or SCP."
"STORAGE_VIEWS_ADMIN_MANAGE_INDEX_DESCRIPTION";"View and manage uploaded files."

# -------- End Storage -------

# -------- Start Campaign-------
# notify_tfcampaign_alert_player
"_EMAIL_NOTIFY_TFCAMPAIGN_ALERT_PLAYER_TITLE";"New Matching Campaign"
"_EMAIL_NOTIFY_TFCAMPAIGN_ALERT_PLAYER_DESCRIPTION";"Your player matchs with new campaign"
"_EMAIL_NOTIFY_TFCAMPAIGN_ALERT_PLAYER_SUBJECT";"New Campaign for ([sender_title])"
"_EMAIL_NOTIFY_TFCAMPAIGN_ALERT_PLAYER_BODY";"[header]

Your player card [sender_title] is matching a new campaign ([object_title]).

Click on the following link for more details: http://[host][object_link].

[footer]"
"ACTIVITY_TYPE_TFCAMPAIGN_ALERT_PLAYER";"When my player is matched."
# -------- End Campaign -------

# -------- Start User -------
"User";"User"
"profile";"profile"

"Post";"Post"

"If you already have an account, please enter your details below. If you don't have one yet, please <a href='%s'>sign up</a> first.";"If you already have an account, please enter your details below. If you don't have one yet, please <a href='%s'>sign up</a> first."
"<span><a href='%s'>Forgot Password?</a></span>";"<span><a href='%s'>Forgot Password?</a></span>"

"Block Member";"Block Member"
"Do you want to block this member?";"Do you want to block this member?"
"Cancel";"Cancel"

"Unblock Member";"Unblock Member"
"Do you want to unblock this member?";"Do you want to unblock this member?"

"Make Profile Photo";"Make Profile Photo"
"Do you want to make this photo your profile photo?";"Do you want to make this photo your profile photo?"
"Save";"Save"

"Edit Member Profile";"Edit Member Profile"
"%1$s's Profile";"%1$s's Profile"
"Current Photo";"Current Photo"
"Choose New Photo";"Choose New Photo"
"Save Photo";"Save Photo"
"Profile Photos";"Profile Photos"
"Remove Photo";"Remove Photo"
"remove photo";"remove photo"
"Do you want to remove your profile photo?  Doing so will set your photo back to the default photo.";"Do you want to remove your profile photo?  Doing so will set your photo back to the default photo."

"Profile Style";"Profile Style"
"Add your own CSS code above to give your profile a more personalized look.";"Add your own CSS code above to give your profile a more personalized look."
"Save Styles";"Save Styles"

"Add Friend";"Add Friend"
"Would you like to add this member as a friend?";"Would you like to add this member as a friend?"

"Cancel Friend Request";"Cancel Friend Request"
"Do you want to cancel your friend request?";"Do you want to cancel your friend request?"
"Cancel Request";"Cancel Request"

"Confirm Friend";"Confirm Friend"
"Would you like to confirm this member as a friend?";"Would you like to confirm this member as a friend?"

"Reject Friend";"Reject Friend"
"Would you like to reject this member as a friend?";"Would you like to reject this member as a friend?"

"Remove Friend";"Remove Friend"
"Are you sure you want to remove this member as a friend?";"Are you sure you want to remove this member as a friend?"

"Delete Account";"Delete Account"
"Are you sure you want to delete your account? Any content you've uploaded in the past will be permanently deleted. You will be immediately signed out and will no longer be able to sign in with this account.";"Are you sure you want to delete your account? Any content you've uploaded in the past will be permanently deleted. You will be immediately signed out and will no longer be able to sign in with this account."
"Yes, Delete My Account";"Yes, Delete My Account"
"This is the last super admin account. Please reconsider before deleting this account.";"This is the last super admin account. Please reconsider before deleting this account."

"My Settings";"My Settings"
"General";"General"
"Notifications";"Notifications"
"General Settings";"General Settings"
"Notification Settings";"Notification Settings"
"Email Address";"Email Address"
"Please enter a valid email address.";"Please enter a valid email address."
"Someone has already registered this email address, please use another one.";"Someone has already registered this email address, please use another one."
"Profile Address";"Profile Address"
"Please enter a valid profile address.";"Please enter a valid profile address."
"Someone has already picked this profile address, please use another one.";"Someone has already picked this profile address, please use another one."
"Profile addresses must start with a letter.";"Profile addresses must start with a letter."
"Profile addresses must be alphanumeric.";"Profile addresses must be alphanumeric."

"Account Type";"Account Type"
"Timezone";"Timezone"
"Select the city closest to you that shares your same timezone."
"Locale";"Locale"
"Dates, times, and other settings will be displayed using this locale setting.";"Dates, times, and other settings will be displayed using this locale setting."
"Email Alerts";"Email Alerts"
"Which of the these do you want to receive email alerts about?";"Which of the these do you want to receive email alerts about?"

"Join Network";"Join Network"
"Change Password";"Change Password"
"Old Password";"Old Password"
"New Password";"New Password"
"Passwords must be at least 6 characters in length.";"Passwords must be at least 6 characters in length."
"New Password (again)";"New Password (again)"
"Enter your password again for confirmation.";"Enter your password again for confirmation."
"Change Password";"Change Password"

"Privacy Settings";"Privacy Settings"
"Blocked Members";"Blocked Members"
"Adding a person to your block list makes your profile (and all of your other content) unviewable to them. Any connections you have to the blocked person will be canceled. To add someone to your block list, visit that person's profile page.";"Adding a person to your block list makes your profile (and all of your other content) unviewable to them. Any connections you have to the blocked person will be canceled. To add someone to your block list, visit that person's profile page."
"Do not display me in searches, browsing members, or the ""Online Members"" list.";"Do not display me in searches, browsing members, or the ""Online Members"" list."

"Profile Privacy";"Profile Privacy"
"Who can view your profile?";"Who can view your profile?"
"Profile Posting Privacy";"Profile Posting Privacy"
"Who can post on your profile?";"Who can post on your profile?"
"Only Me";"Only Me"
"Only My Friends";"Only My Friends"
"Only My Networks";"Only My Networks"
"Friends & Networks";"Friends & Networks"
"All Members";"All Members"

"Recent Activity Privacy";"Recent Activity Privacy"
"Which of the following things do you want to have published about you in the recent activity feed? Note that changing this setting will only affect future news feed items.";"Which of the following things do you want to have published about you in the recent activity feed? Note that changing this setting will only affect future news feed items."

"Create Account";"Create Account"
"You will use your email address to login.";"You will use your email address to login."
"Password";"Password"
"Please enter a valid password.";"Please enter a valid password."
"Password Again";"Password Again"
"Please make sure the ""password"" and ""password again"" fields match.";"Please make sure the ""password"" and ""password again"" fields match."
"Password did not match";"Password did not match"

"Language";"Language"

"Continue";"Continue"

"Current Photo";"Current Photo"
"Choose New Photo";"Choose New Photo"

"Member Sign In";"Member Sign In"
"Remember Me";"Remember Me"

"Human Verification";"Human Verification"
"Please validate that you are not a robot by typing in the letters and numbers in this image:";"Please validate that you are not a robot by typing in the letters and numbers in this image:"

"Login";"Login"
"Edit My Profile";"Edit My Profile"
"Personal Info";"Personal Info"
"Edit My Photo";"Edit My Photo"

"clear";"clear"

"add to list";"add to list"
"Choose Friend List";"Choose Friend List"
"New list...";"New list..."

"%s friend request";"%s friend request";"%s friend requests"
"%1$s has sent you a friend request.";"%1$s has sent you a friend request."
"or";"or"
"ignore request";"ignore request"

"Browse Members";"Browse Members"
"%s member found.";"%s member found.";"%s members found."

"Loading...";"Loading..."
"View More";"View More"
"Post something...";"Post something..."
"Post Something...";"Post Something..."
"Missing heading";"Missing heading"

"Member Info";"Member Info"
"Member Type:";"Member Type:"

"This profile is private.";"This profile is private."
"Settings were successfully saved.";"Settings were successfully saved."

"My Networks";"My Networks"
"You belong to %s network.";"You belong to %s network.";"You belong to %s networks."
"%s member.";"%s member.";"%s members."

"Leave Network";"Leave Network"
"To add a new network, begin typing its name below.";"To add a new network, begin typing its name below."

"We now";"We now"
"yourname";"yourname"
"Signup complete!";"Signup complete!"
"Yes, Delete My Account";"Yes, Delete My Account"
"skip";"skip"

"Edit Thumbnail";"Edit Thumbnail"
"Apply Changes";"Apply Changes"

"Hi %1$s!";"Hi %1$s!"

"Missing heading";"Missing heading"
"Lists:";"Lists"

"Mutual Friends";"Mutual Friends"
"Member Type:";"Member Type:"
"Profile Views:";"Profile Views:"
"Friends:";"Friends:"
"Last Update:";"Last Update:"
"Joined:";"Joined:"

"%s view";"%s view";"%s views"
"%1$s view";"%1$s view";"%1$s views"
"%s friend";"%s friend";"%s friends"

"You are already signed in.";"You are already signed in."
"No record of a member with that email was found.";"No record of a member with that email was found."
"Invalid credentials";"Invalid credentials"
"Invalid credentials supplied";"The credentials you have supplied are invalid. Please check your email and password, and try again."
"You are already logged out.";"You are already logged out."
"Another member has already associated with that facebook account";"Another member has already associated with that facebook account"
"Login successful";"Login successful"
"You are now logged out.";"You are now logged out."

"No member specified";"No member specified"
"No action taken";"No action taken"
"Invalid data";"Invalid data"
"An error has occurred.";"An error has occurred."
"Member unblocked";"Member unblocked"
"Member blocked";"Member blocked"
"The uploaded file is not supported or is corrupt.";"The uploaded file is not supported or is corrupt."
"Set as profile photo";"Your profile photo has been successfully changed."
"Your changes have been saved.";"Your changes have been saved."

"Missing list/not authorized";"Missing list/not authorized"
"Already in list";"Already in list"
"Member added to list.";"Member added to list."
"Already not in list";"Already not in list"
"Member removed from list.";"Member removed from list."
"List deleted";"List deleted"
"You cannot befriend yourself.";"You cannot befriend yourself."
"You are already friends with this member.";"You are already friends with this member."
"Friendship request was not sent because you blocked this member.";"Friendship request was not sent because you blocked this member."

"No action taken";"No action taken"
"Your friend request has been sent.";"Your friend request has been sent."
"Your friend request has been cancelled.";"Your friend request has been cancelled."

"You are now friends with %1$s";"You are now friends with %1$s"
"You ignored a friend request from %1$s";"You ignored a friend request from %1$s"
"This person has been removed from your friends.";"This person has been removed from your friends."

"Settings saved.";"Settings saved."
"Settings were successfully saved.";"Settings were successfully saved."
"Passwords did not match";"Passwords did not match"
"Old password did not match";"Old password did not match"
"Network not found";"Network not found"

"Invalid param count";"Invalid param count"
"Invalid param value";"Invalid param value"

"ADMIN_SIGNUP_STEP_USER_PLUGIN_SIGNUP_ACCOUNT";"Create Account"
"ADMIN_SIGNUP_STEP_USER_PLUGIN_SIGNUP_FIELDS";"Create Profile"
"ADMIN_SIGNUP_STEP_USER_PLUGIN_SIGNUP_PHOTO";"Add Your Photo"
"ADMIN_SIGNUP_STEP_USER_PLUGIN_SIGNUP_INVITE";"Invite Your Friends"
"USER_ADMIN_SETTINGS_FACEBOOK_DESCRIPTION";"You can now integrate SocialEngine
to Facebook. To do so, create an Application through the
<a href=""%1$s"" target=""_blank"">Facebook Developers</a> page."
"USER_ADMIN_SETTINGS_TWITTER_DESCRIPTION";"You can now integrate SocialEngine
to Twitter. To do so, create an Application through the
<a href=""%1$s"" target=""_blank"">Twitter Developers</a> page. You will need to
select ""Read & Write"" in order to allow posting to Twitter. Please use the
following Callback URL: %2$s"

"USER_ADMIN_SETTINGS_JANRAIN_DESCRIPTION";"You can now integrate social sign-in
and sharing with sites such as Facebook, Twitter, Google, and LinkedIn using 
<a href=""%1$s"" target=""_blank"">Janrain</a>. You can import members from
the Facebook and Twitter integration <a href=""%2$s"">here</a>.
<a class=""admin help"" href=""%3$s"" target=""_blank""> </a>"

"Please make sure the ""password"" and ""password again"" fields match.";"Please make sure the ""password"" and ""password again"" fields match."

"I have read and agree to the <a target=""_blank"" href=""%s/help/terms"">terms of service</a>.";"I have read and agree to the <a target=""_blank"" href=""%s/help/terms"">terms of service</a>."
"Terms of Service";"Terms of Service"
"You must agree to the terms of service to continue.";"You must agree to the terms of service to continue."
"This will be the end of your profile link, for example: <br /> <span id=""profile_address"">http://%s</span>";"This will be the end of your profile link, for example: <br /> <span id=""profile_address"">http://%s</span>"

"You are now friends with %s";"You are now friends with %s"
"You ignored %s's request to follow you";"You ignored %s's request to follow you"
"You ignored a friend request from %s";"You ignored a friend request from %s"
"You are now following this member.";"You are now following this member."
"You are now friends with this member.";"You are now friends with this member."

"Delete User";"Delete User"
"Are you sure you want to delete this user?";"Are you sure you want to delete this user?"
"Remove User";"Remove User"

"Edit Member";"Edit Member"
"You can change the details of this member's account here.";"You can change the details of this member's account here."

"Enabled?";"Enabled?"
"Verified?";"Verified?"
"Approved";"Approved"
"Not Approved";"Not Approved"
"Search";"Search"

"Friendship Settings";"Friendship Settings"
"USER_FORM_ADMIN_SETTINGS_FRIENDS_DESCRIPTION";"Facilitating relationships between members is essential to building a successful social network. There are several different types of connections that can exist between members. Use this page to determine how members will associate with each other. Note that although we refer to these relationships as ""friendships"" in this control panel, you should use a word that best fits with your social network's theme. For example, if you are running a business-oriented social network, you may want to change this word to ""connections""."

"Who Can Become Friends";"Who Can Become Friends"
"USER_FORM_ADMIN_SETTINGS_ELIGIBLE_DESCRIPTION";"Who can members invite to become their friends? Note that if you select ""nobody"", none of the other settings on this page will apply."

"All Members";"All Members"
"Only members in their networks";"Only members in their networks"
"Nobody";"Nobody"
"Friendship Direction";"Friendship Direction"
"USER_FORM_ADMIN_SETTINGS_DIRECTION_DESCRIPTION";"Your social network can allow either one-way or two-way friendships. The default setting is two-way friendships as this is typical for most social networks. One-way friendships mean that when MemberA adds MemberB, MemberB will appear on MemberA's friend list but NOT the reverse."
"Two-way Friendships";"Two-way Friendships"
"One-way Friendships";"One-way Friendships"

"Friendship Verification";"Friendship Verification"
"USER_FORM_ADMIN_SETTINGS_VERIFICATION_DESCRIPTION";"Your social network can allow either verified or unverified friendship requests. The default setting is verified friendship requests as this is typical for most social networks. Unverified friendship requests mean that when MemberA adds MemberB as a friend, MemberA and MemberB will immediately become friends without any confirmation."
"Verified Friendships";"Verified Friendships"
"Unverified Friendships";"Unverified Friendships"

"Friend Lists";"Friend Lists"
"USER_FORM_ADMIN_SETTINGS_LISTS_DESCRIPTION";"Using friend lists, your members can organize their friends under various labels that they create. They can then use these lists to send messages to multiple friends and customize their privacy settings."
"Yes, users can group their friends into lists";"Yes, users can group their friends into lists"
"No, do not allow friend lists";"No, do not allow friend lists"
"Specify what privacy options will be available to members in this level.";"Specify what privacy options will be available to members in this level."

"Allow Blocking?";"Allow Blocking?"
"USER_FORM_ADMIN_SETTINGS_LEVEL_BLOCK_DESCRIPTION";"If set to ""yes"", members can block other members from sending them private messages, requesting their friendship, and viewing their profile. This helps fight spam and network abuse."
"Search Privacy Options";"Search Privacy Options"
"USER_FORM_ADMIN_SETTINGS_LEVEL_SEARCH_DESCRIPTION";"If set to ""yes"", members will be able to exclude themselves from search results and the lists of members on the homepage (such as Recent Signups). Otherwise, all members will be included in search results."

"Profile Viewing Options";"Profile Viewing Options"
"USER_FORM_ADMIN_SETTINGS_LEVEL_AUTHVIEW_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can see their profile. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."

"Profile Commenting Options";"Profile Commenting Options"
"USER_FORM_ADMIN_SETTINGS_LEVEL_AUTHCOMMENT_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can post comments on their profile. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."

"Allow status messages?";"Allow status messages?"
"USER_FORM_ADMIN_SETTINGS_LEVEL_STATUS_DESCRIPTION";"If set to ""yes"", members can post their ""status"" on their profile. By updating their status, members can tell others what they are up to, what's on their minds, etc."

"Allow username changes?";"Allow username changes?"
"USER_FORM_ADMIN_SETTINGS_LEVEL_USERNAME_DESCRIPTION";"If set to ""yes"", members will have the option of changing their username. If usernames are not enabled, this setting has no effect."

"Allow messaging?";"Allow messaging?"
"USER_FORM_ADMIN_SETTINGS_LEVEL_MESSAGESAUTH_DESCRIPTION";"Do you want to allow members to message each other?"
"Disable messaging";"Disable messaging"

"Use editor for messaging?";"Use editor for messaging?"
"USER_FORM_ADMIN_SETTINGS_LEVEL_MESSAGEEDITOR_DESCRIPTION";"You can choose to use an editor to help format and add media to your messages or use the default plain textbox with buttons to add media and share when allowed."
"Editor";"Editor"
"Plain Text"; "Plain Text"

"Allow account deletion?";"Allow account deletion?"
"If set to ""yes"", members will have the option of deleting their accounts.";"If set to ""yes"", members will have the option of deleting their accounts."
"Step 1: Create Account";"Step 1: Create Account"

"Enable Profile Address?";"Enable Profile Address?"
"USER_FORM_ADMIN_SIGNUP_USERNAME_DESCRIPTION";"If you have selected YES, members will be given the option of choosing a unique profile address. If you select NO, their user id will be used in the URL instead."
"Yes, allow members to choose a profile address.";"Yes, allow members to choose a profile address."
"No, do not allow profile addresses.";"No, do not allow profile addresses."

"Auto-approve Members";"Auto-approve Members"
"USER_FORM_ADMIN_SIGNUP_APPROVE_DESCRIPTION";"If you have selected YES, members will automatically be enabled when they signup. If you select NO, you will need to manually enable members through the View Members page. Members that are not enabled cannot login."
"Yes, enable members upon signup.";"Yes, enable members upon signup."
"No, do not enable members upon signup.";"No, do not enable members upon signup."

"Yes, make members agree to your terms of service on signup.";"Yes, make members agree to your terms of service on signup."
"No, members will not be shown a terms of service checkbox on signup.";"No, members will not be shown a terms of service checkbox on signup."
"USER_FORM_ADMIN_SIGNUP_TERMS_DESCRIPTION";"Require members to agree to your terms of service?  You can modifying your terms of service by editing the _CORE_TERMS_OF_SERVICE language variable in the application/languages/en/core.csv file."

"Generate Random Passwords?";"Generate Random Passwords?"
"USER_FORM_ADMIN_SIGNUP_RANDOM_DESCRIPTION";"If you have selected YES, a random password will be created for members when they signup. The password will be emailed to them upon the completion of the signup process. This is another method of verifying members' email addresses."
"Yes, generate random passwords and email to new members.";"Yes, generate random passwords and email to new members."
"No, let members choose their own passwords.";"No, let members choose their own passwords."

"Verify Email Address?";"Verify Email Address?"
"USER_FORM_ADMIN_SIGNUP_VERIFYEMAIL_DESCRIPTION";"Force members to verify their email address before they can login? If set to YES, members will be sent an email with a verification link which they must click to activate their account."
"Yes, verify email addresses.";"Yes, verify email addresses."
"No, just send members a welcome email";"No, just send members a welcome email"
"No, do not email new members.";"No, do not email new members."

"USER_FORM_ADMIN_SIGNUP_NOTIFYEMAIL_DESCRIPTION";"Send Admin and email when a new user signs up? If set to YES, admin will be recieve an email with information about new user."

"USER_FORM_ADMIN_SIGNUP_INVITEONLY_DESCRIPTION";"Do you want to turn off public signups and only allow invited members to signup? If yes, you can choose to have either admins and members invite new members, or just admins. If set to yes, an invite code will be required on the signup page.  Note that if you choose to allow only admins to invite new members then the 'Invite Your Friends' signup step will be disabled, even if you have enabled it elsewhere."
"Yes, admins and members must invite new members before they can signup.";"Yes, admins and members must invite new members before they can signup."
"Yes, admins must invite new members before they can signup.";"Yes, admins must invite new members before they can signup."
"No, disable the invite only feature.";"No, disable the invite only feature."

"Empty";"Empty"
